round_start_time,round_end_time,stage,match_id,game_number,match_winner,map_winner,map_loser,map_name,map_round,winning_team_final_map_score,losing_team_final_map_score,control_round_name,attacker,defender,team_one_name,team_two_name,attacker_payload_distance,defender_payload_distance,attacker_time_banked,defender_time_banked,attacker_control_perecent,defender_control_perecent,attacker_round_end_score,defender_round_end_score
2020-02-08T18:13:00Z,2020-02-08T18:16:00Z,OWL 2020 Regular Season,30991,1,Toronto Defiant,Paris Eternal,Toronto Defiant,Lijiang Tower,1,2,0,Night Market,Toronto Defiant,Paris Eternal,Toronto Defiant,Paris Eternal,0,0,0,0,0,100,0,1
2020-02-08T18:17:00Z,2020-02-08T18:21:00Z,OWL 2020 Regular Season,30991,1,Toronto Defiant,Paris Eternal,Toronto Defiant,Lijiang Tower,2,2,0,Control Center,Toronto Defiant,Paris Eternal,Toronto Defiant,Paris Eternal,0,0,0,0,50,100,0,2
2020-02-08T18:30:00Z,2020-02-08T18:37:00Z,OWL 2020 Regular Season,30991,2,Toronto Defiant,Toronto Defiant,Paris Eternal,Eichenwalde,1,4,3,NULL,Toronto Defiant,Paris Eternal,Paris Eternal,Toronto Defiant,67.74066925,0,83.7780304,0,NULL,NULL,3,0
2020-02-08T18:40:00Z,2020-02-08T18:46:00Z,OWL 2020 Regular Season,30991,2,Toronto Defiant,Toronto Defiant,Paris Eternal,Eichenwalde,2,4,3,NULL,Paris Eternal,Toronto Defiant,Paris Eternal,Toronto Defiant,67.70661926,67.74066925,76.56900024,83.7780304,NULL,NULL,3,3
2020-02-08T18:48:00Z,2020-02-08T18:50:00Z,OWL 2020 Regular Season,30991,2,Toronto Defiant,Toronto Defiant,Paris Eternal,Eichenwalde,3,4,3,NULL,Paris Eternal,Toronto Defiant,Paris Eternal,Toronto Defiant,0,67.74066925,0,83.7780304,NULL,NULL,3,3
2020-02-08T18:51:00Z,2020-02-08T18:52:00Z,OWL 2020 Regular Season,30991,2,Toronto Defiant,Toronto Defiant,Paris Eternal,Eichenwalde,4,4,3,NULL,Toronto Defiant,Paris Eternal,Paris Eternal,Toronto Defiant,0,0,0,0,NULL,NULL,4,3
2020-02-08T19:07:00Z,2020-02-08T19:11:00Z,OWL 2020 Regular Season,30991,3,Toronto Defiant,Toronto Defiant,Paris Eternal,Horizon Lunar Colony,1,3,2,NULL,Toronto Defiant,Paris Eternal,Paris Eternal,Toronto Defiant,0,0,189.5520325,0,NULL,NULL,2,0
2020-02-08T19:14:00Z,2020-02-08T19:21:00Z,OWL 2020 Regular Season,30991,3,Toronto Defiant,Toronto Defiant,Paris Eternal,Horizon Lunar Colony,2,3,2,NULL,Paris Eternal,Toronto Defiant,Paris Eternal,Toronto Defiant,0,0,0,189.5520325,NULL,NULL,2,2
2020-02-08T19:23:00Z,2020-02-08T19:25:00Z,OWL 2020 Regular Season,30991,3,Toronto Defiant,Toronto Defiant,Paris Eternal,Horizon Lunar Colony,3,3,2,NULL,Toronto Defiant,Paris Eternal,Paris Eternal,Toronto Defiant,0,0,49.911026,0,NULL,NULL,3,2
2020-02-08T19:32:00Z,2020-02-08T19:40:00Z,OWL 2020 Regular Season,30991,4,Toronto Defiant,Toronto Defiant,Paris Eternal,Havana,1,3,0,NULL,Toronto Defiant,Paris Eternal,Paris Eternal,Toronto Defiant,103.3523712,0,24.20103455,0,NULL,NULL,3,0
2020-02-08T19:41:00Z,2020-02-08T19:46:00Z,OWL 2020 Regular Season,30991,4,Toronto Defiant,Toronto Defiant,Paris Eternal,Havana,2,3,0,NULL,Paris Eternal,Toronto Defiant,Paris Eternal,Toronto Defiant,83.07673645,103.3523712,0,24.20103455,NULL,NULL,0,3
2020-02-08T20:18:00Z,2020-02-08T20:24:00Z,OWL 2020 Regular Season,30992,1,New York Excelsior,London Spitfire,New York Excelsior,Lijiang Tower,1,2,0,Night Market,London Spitfire,New York Excelsior,London Spitfire,New York Excelsior,0,0,0,0,100,99,1,0
2020-02-08T20:24:00Z,2020-02-08T20:29:00Z,OWL 2020 Regular Season,30992,1,New York Excelsior,London Spitfire,New York Excelsior,Lijiang Tower,2,2,0,Control Center,London Spitfire,New York Excelsior,London Spitfire,New York Excelsior,0,0,0,0,100,99,2,0
2020-02-08T20:36:00Z,2020-02-08T20:44:00Z,OWL 2020 Regular Season,30992,2,New York Excelsior,New York Excelsior,London Spitfire,King's Row,1,3,2,NULL,London Spitfire,New York Excelsior,New York Excelsior,London Spitfire,68.14673615,0,0,0,NULL,NULL,2,0
2020-02-08T20:48:00Z,2020-02-08T20:56:00Z,OWL 2020 Regular Season,30992,2,New York Excelsior,New York Excelsior,London Spitfire,King's Row,2,3,2,NULL,New York Excelsior,London Spitfire,New York Excelsior,London Spitfire,68.15125275,68.14673615,0,0,NULL,NULL,3,2
2020-02-08T21:12:00Z,2020-02-08T21:15:00Z,OWL 2020 Regular Season,30992,3,New York Excelsior,New York Excelsior,London Spitfire,Horizon Lunar Colony,1,2,1,NULL,New York Excelsior,London Spitfire,London Spitfire,New York Excelsior,0,0,218.2870178,0,NULL,NULL,2,0
2020-02-08T21:18:00Z,2020-02-08T21:30:00Z,OWL 2020 Regular Season,30992,3,New York Excelsior,New York Excelsior,London Spitfire,Horizon Lunar Colony,2,2,1,NULL,London Spitfire,New York Excelsior,London Spitfire,New York Excelsior,0,0,0,218.2870178,NULL,NULL,1,2
2020-02-08T21:36:00Z,2020-02-08T21:45:00Z,OWL 2020 Regular Season,30992,4,New York Excelsior,New York Excelsior,London Spitfire,Junkertown,1,3,0,NULL,New York Excelsior,London Spitfire,London Spitfire,New York Excelsior,101.8423157,0,0,0,NULL,NULL,3,0
2020-02-08T21:46:00Z,2020-02-08T21:51:00Z,OWL 2020 Regular Season,30992,4,New York Excelsior,New York Excelsior,London Spitfire,Junkertown,2,3,0,NULL,London Spitfire,New York Excelsior,London Spitfire,New York Excelsior,86.94760895,101.8423157,0,0,NULL,NULL,0,3
2020-02-08T22:11:00Z,2020-02-08T22:13:00Z,OWL 2020 Regular Season,30993,1,Vancouver Titans,Los Angeles Gladiators,Vancouver Titans,Nepal,1,2,1,Sanctum,Los Angeles Gladiators,Vancouver Titans,Los Angeles Gladiators,Vancouver Titans,0,0,0,0,0,100,0,1
2020-02-08T22:15:00Z,2020-02-08T22:20:00Z,OWL 2020 Regular Season,30993,1,Vancouver Titans,Los Angeles Gladiators,Vancouver Titans,Nepal,2,2,1,Village,Los Angeles Gladiators,Vancouver Titans,Los Angeles Gladiators,Vancouver Titans,0,0,0,0,100,99,1,1
2020-02-08T22:21:00Z,2020-02-08T22:24:00Z,OWL 2020 Regular Season,30993,1,Vancouver Titans,Los Angeles Gladiators,Vancouver Titans,Nepal,3,2,1,Shrine,Los Angeles Gladiators,Vancouver Titans,Los Angeles Gladiators,Vancouver Titans,0,0,0,0,100,0,2,1
2020-02-08T22:30:00Z,2020-02-08T22:38:00Z,OWL 2020 Regular Season,30993,2,Vancouver Titans,Vancouver Titans,Los Angeles Gladiators,King's Row,1,3,2,NULL,Los Angeles Gladiators,Vancouver Titans,Vancouver Titans,Los Angeles Gladiators,62.82834625,0,0,0,NULL,NULL,2,0
2020-02-08T22:40:00Z,2020-02-08T22:46:00Z,OWL 2020 Regular Season,30993,2,Vancouver Titans,Vancouver Titans,Los Angeles Gladiators,King's Row,2,3,2,NULL,Vancouver Titans,Los Angeles Gladiators,Vancouver Titans,Los Angeles Gladiators,62.83608246,62.82834625,109.3799973,0,NULL,NULL,3,2
2020-02-08T23:00:00Z,2020-02-08T23:05:00Z,OWL 2020 Regular Season,30993,3,Vancouver Titans,Vancouver Titans,Los Angeles Gladiators,Hanamura,1,2,0,NULL,Vancouver Titans,Los Angeles Gladiators,Los Angeles Gladiators,Vancouver Titans,0,0,163.6590271,0,NULL,NULL,2,0
2020-02-08T23:10:00Z,2020-02-08T23:14:00Z,OWL 2020 Regular Season,30993,3,Vancouver Titans,Vancouver Titans,Los Angeles Gladiators,Hanamura,2,2,0,NULL,Los Angeles Gladiators,Vancouver Titans,Los Angeles Gladiators,Vancouver Titans,0,0,0,163.6590271,NULL,NULL,0,2
2020-02-08T23:23:00Z,2020-02-08T23:30:00Z,OWL 2020 Regular Season,30993,4,Vancouver Titans,Los Angeles Gladiators,Vancouver Titans,Dorado,1,2,1,NULL,Vancouver Titans,Los Angeles Gladiators,Los Angeles Gladiators,Vancouver Titans,95.14381409,0,0,0,NULL,NULL,1,0
2020-02-08T23:31:00Z,2020-02-08T23:38:00Z,OWL 2020 Regular Season,30993,4,Vancouver Titans,Los Angeles Gladiators,Vancouver Titans,Dorado,2,2,1,NULL,Los Angeles Gladiators,Vancouver Titans,Los Angeles Gladiators,Vancouver Titans,95.1479187,95.14381409,0,0,NULL,NULL,2,1
2020-02-08T23:44:00Z,2020-02-08T23:50:00Z,OWL 2020 Regular Season,30993,5,Vancouver Titans,Vancouver Titans,Los Angeles Gladiators,Lijiang Tower,1,2,0,Night Market,Los Angeles Gladiators,Vancouver Titans,Los Angeles Gladiators,Vancouver Titans,0,0,0,0,99,100,0,1
2020-02-08T23:50:00Z,2020-02-08T23:53:00Z,OWL 2020 Regular Season,30993,5,Vancouver Titans,Vancouver Titans,Los Angeles Gladiators,Lijiang Tower,2,2,0,Garden,Los Angeles Gladiators,Vancouver Titans,Los Angeles Gladiators,Vancouver Titans,0,0,0,0,0,100,0,2
2020-02-09T00:23:00Z,2020-02-09T00:29:00Z,OWL 2020 Regular Season,30994,1,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,Lijiang Tower,1,2,1,Garden,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,Dallas Fuel,0,0,0,0,100,99,1,0
2020-02-09T00:30:00Z,2020-02-09T00:35:00Z,OWL 2020 Regular Season,30994,1,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,Lijiang Tower,2,2,1,Night Market,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,Dallas Fuel,0,0,0,0,67,100,1,1
2020-02-09T00:35:00Z,2020-02-09T00:41:00Z,OWL 2020 Regular Season,30994,1,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,Lijiang Tower,3,2,1,Control Center,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,Dallas Fuel,0,0,0,0,73,100,1,2
2020-02-09T00:48:00Z,2020-02-09T00:55:00Z,OWL 2020 Regular Season,30994,2,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,Blizzard World,1,2,1,NULL,Dallas Fuel,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,111.9322586,0,0,0,NULL,NULL,1,0
2020-02-09T00:58:00Z,2020-02-09T01:04:00Z,OWL 2020 Regular Season,30994,2,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,Blizzard World,2,2,1,NULL,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,Dallas Fuel,111.9412689,111.9322586,29.57299805,0,NULL,NULL,2,1
2020-02-09T01:17:00Z,2020-02-09T01:19:00Z,OWL 2020 Regular Season,30994,3,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,Horizon Lunar Colony,1,4,3,NULL,Los Angeles Valiant,Dallas Fuel,Dallas Fuel,Los Angeles Valiant,0,0,284.4020081,0,NULL,NULL,2,0
2020-02-09T01:22:00Z,2020-02-09T01:28:00Z,OWL 2020 Regular Season,30994,3,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,Horizon Lunar Colony,2,4,3,NULL,Dallas Fuel,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,0,0,85.08503723,284.4020081,NULL,NULL,2,2
2020-02-09T01:29:00Z,2020-02-09T01:32:00Z,OWL 2020 Regular Season,30994,3,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,Horizon Lunar Colony,3,4,3,NULL,Dallas Fuel,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,0,0,0,284.4020081,NULL,NULL,3,2
2020-02-09T01:34:00Z,2020-02-09T01:39:00Z,OWL 2020 Regular Season,30994,3,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,Horizon Lunar Colony,4,4,3,NULL,Los Angeles Valiant,Dallas Fuel,Dallas Fuel,Los Angeles Valiant,0,0,12.04101563,0,NULL,NULL,4,3
2020-02-09T01:43:00Z,2020-02-09T01:51:00Z,OWL 2020 Regular Season,30994,4,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,Junkertown,1,3,2,NULL,Los Angeles Valiant,Dallas Fuel,Dallas Fuel,Los Angeles Valiant,88.6053009,0,0,0,NULL,NULL,2,0
2020-02-09T01:53:00Z,2020-02-09T02:02:00Z,OWL 2020 Regular Season,30994,4,Los Angeles Valiant,Los Angeles Valiant,Dallas Fuel,Junkertown,2,3,2,NULL,Dallas Fuel,Los Angeles Valiant,Dallas Fuel,Los Angeles Valiant,46.23651123,88.6053009,0,0,NULL,NULL,2,3
2020-02-09T18:12:00Z,2020-02-09T18:22:00Z,OWL 2020 Regular Season,30995,1,Paris Eternal,Paris Eternal,London Spitfire,Nepal,1,2,0,Village,London Spitfire,Paris Eternal,London Spitfire,Paris Eternal,0,0,0,0,0,100,0,1
2020-02-09T18:23:00Z,2020-02-09T18:27:00Z,OWL 2020 Regular Season,30995,1,Paris Eternal,Paris Eternal,London Spitfire,Nepal,2,2,0,Sanctum,London Spitfire,Paris Eternal,London Spitfire,Paris Eternal,0,0,0,0,41,100,0,2
2020-02-09T18:34:00Z,2020-02-09T18:38:00Z,OWL 2020 Regular Season,30995,2,Paris Eternal,Paris Eternal,London Spitfire,King's Row,1,4,3,NULL,Paris Eternal,London Spitfire,London Spitfire,Paris Eternal,70.28886414,0,217.6530151,0,NULL,NULL,3,0
2020-02-09T18:42:00Z,2020-02-09T18:49:00Z,OWL 2020 Regular Season,30995,2,Paris Eternal,Paris Eternal,London Spitfire,King's Row,2,4,3,NULL,London Spitfire,Paris Eternal,London Spitfire,Paris Eternal,70.29467773,70.28886414,60,263.565979,NULL,NULL,3,3
2020-02-09T18:51:00Z,2020-02-09T18:52:00Z,OWL 2020 Regular Season,30995,2,Paris Eternal,Paris Eternal,London Spitfire,King's Row,3,4,3,NULL,London Spitfire,Paris Eternal,London Spitfire,Paris Eternal,0,70.28886414,0,263.565979,NULL,NULL,3,3
2020-02-09T18:53:00Z,2020-02-09T18:54:00Z,OWL 2020 Regular Season,30995,2,Paris Eternal,Paris Eternal,London Spitfire,King's Row,4,4,3,NULL,Paris Eternal,London Spitfire,London Spitfire,Paris Eternal,0,0,204.9589844,0,NULL,NULL,4,3
2020-02-09T19:09:00Z,2020-02-09T19:17:00Z,OWL 2020 Regular Season,30995,3,Paris Eternal,Paris Eternal,London Spitfire,Hanamura,1,2,1,NULL,Paris Eternal,London Spitfire,London Spitfire,Paris Eternal,0,0,0,0,NULL,NULL,2,0
2020-02-09T19:21:00Z,2020-02-09T19:29:00Z,OWL 2020 Regular Season,30995,3,Paris Eternal,Paris Eternal,London Spitfire,Hanamura,2,2,1,NULL,London Spitfire,Paris Eternal,London Spitfire,Paris Eternal,0,0,0,0,NULL,NULL,1,2
2020-02-09T20:00:00Z,2020-02-09T20:07:00Z,OWL 2020 Regular Season,30996,1,New York Excelsior,New York Excelsior,Boston Uprising,Oasis,1,2,0,City Center,Boston Uprising,New York Excelsior,Boston Uprising,New York Excelsior,0,0,0,0,99,100,0,1
2020-02-09T20:07:00Z,2020-02-09T20:12:00Z,OWL 2020 Regular Season,30996,1,New York Excelsior,New York Excelsior,Boston Uprising,Oasis,2,2,0,Gardens,Boston Uprising,New York Excelsior,Boston Uprising,New York Excelsior,0,0,0,0,40,100,0,2
2020-02-09T20:19:00Z,2020-02-09T20:25:00Z,OWL 2020 Regular Season,30996,2,New York Excelsior,New York Excelsior,Boston Uprising,Blizzard World,1,2,1,NULL,Boston Uprising,New York Excelsior,New York Excelsior,Boston Uprising,111.2378769,0,0,0,NULL,NULL,1,0
2020-02-09T20:29:00Z,2020-02-09T20:33:00Z,OWL 2020 Regular Season,30996,2,New York Excelsior,New York Excelsior,Boston Uprising,Blizzard World,2,2,1,NULL,New York Excelsior,Boston Uprising,New York Excelsior,Boston Uprising,111.2467728,111.2378769,189.0740051,0,NULL,NULL,2,1
2020-02-09T20:48:00Z,2020-02-09T20:55:00Z,OWL 2020 Regular Season,30996,3,New York Excelsior,New York Excelsior,Boston Uprising,Temple of Anubis,1,3,2,NULL,Boston Uprising,New York Excelsior,New York Excelsior,Boston Uprising,0,0,27.84501648,0,NULL,NULL,2,0
2020-02-09T20:58:00Z,2020-02-09T21:01:00Z,OWL 2020 Regular Season,30996,3,New York Excelsior,New York Excelsior,Boston Uprising,Temple of Anubis,2,3,2,NULL,New York Excelsior,Boston Uprising,New York Excelsior,Boston Uprising,0,0,304.9869995,60,NULL,NULL,2,2
2020-02-09T21:02:00Z,2020-02-09T21:03:00Z,OWL 2020 Regular Season,30996,3,New York Excelsior,New York Excelsior,Boston Uprising,Temple of Anubis,3,3,2,NULL,Boston Uprising,New York Excelsior,New York Excelsior,Boston Uprising,0,0,0,304.9869995,NULL,NULL,2,2
2020-02-09T21:05:00Z,2020-02-09T21:06:00Z,OWL 2020 Regular Season,30996,3,New York Excelsior,New York Excelsior,Boston Uprising,Temple of Anubis,4,3,2,NULL,New York Excelsior,Boston Uprising,New York Excelsior,Boston Uprising,0,0,225.0899963,0,NULL,NULL,3,2
2020-02-09T22:11:00Z,2020-02-09T22:16:00Z,OWL 2020 Regular Season,30997,1,Vancouver Titans,Vancouver Titans,Los Angeles Valiant,Lijiang Tower,1,2,0,Garden,Los Angeles Valiant,Vancouver Titans,Los Angeles Valiant,Vancouver Titans,0,0,0,0,99,100,0,1
2020-02-09T22:20:00Z,2020-02-09T22:23:00Z,OWL 2020 Regular Season,30997,1,Vancouver Titans,Vancouver Titans,Los Angeles Valiant,Lijiang Tower,2,2,0,Control Center,Los Angeles Valiant,Vancouver Titans,Los Angeles Valiant,Vancouver Titans,0,0,0,0,40,100,0,2
2020-02-09T22:34:00Z,2020-02-09T22:39:00Z,OWL 2020 Regular Season,30997,2,Vancouver Titans,Vancouver Titans,Los Angeles Valiant,Blizzard World,1,5,4,NULL,Vancouver Titans,Los Angeles Valiant,Los Angeles Valiant,Vancouver Titans,111.6124496,0,184.8300018,0,NULL,NULL,3,0
2020-02-09T22:42:00Z,2020-02-09T22:46:00Z,OWL 2020 Regular Season,30997,2,Vancouver Titans,Vancouver Titans,Los Angeles Valiant,Blizzard World,2,5,4,NULL,Los Angeles Valiant,Vancouver Titans,Los Angeles Valiant,Vancouver Titans,111.6128693,111.6124496,228.0840149,184.8300018,NULL,NULL,3,3
2020-02-09T22:47:00Z,2020-02-09T22:50:00Z,OWL 2020 Regular Season,30997,2,Vancouver Titans,Vancouver Titans,Los Angeles Valiant,Blizzard World,3,5,4,NULL,Vancouver Titans,Los Angeles Valiant,Los Angeles Valiant,Vancouver Titans,107.2238235,111.6128693,0,228.0840149,NULL,NULL,4,3
2020-02-09T22:52:00Z,2020-02-09T22:56:00Z,OWL 2020 Regular Season,30997,2,Vancouver Titans,Vancouver Titans,Los Angeles Valiant,Blizzard World,4,5,4,NULL,Los Angeles Valiant,Vancouver Titans,Los Angeles Valiant,Vancouver Titans,24.74559021,107.2238235,0,0,NULL,NULL,4,5
2020-02-09T23:10:00Z,2020-02-09T23:12:00Z,OWL 2020 Regular Season,30997,3,Vancouver Titans,Vancouver Titans,Los Angeles Valiant,Temple of Anubis,1,3,2,NULL,Vancouver Titans,Los Angeles Valiant,Los Angeles Valiant,Vancouver Titans,0,0,280.5100098,0,NULL,NULL,2,0
2020-02-09T23:17:00Z,2020-02-09T23:24:00Z,OWL 2020 Regular Season,30997,3,Vancouver Titans,Vancouver Titans,Los Angeles Valiant,Temple of Anubis,2,3,2,NULL,Los Angeles Valiant,Vancouver Titans,Los Angeles Valiant,Vancouver Titans,0,0,60,323.1359863,NULL,NULL,2,2
2020-02-09T23:25:00Z,2020-02-09T23:26:00Z,OWL 2020 Regular Season,30997,3,Vancouver Titans,Vancouver Titans,Los Angeles Valiant,Temple of Anubis,3,3,2,NULL,Los Angeles Valiant,Vancouver Titans,Los Angeles Valiant,Vancouver Titans,0,0,0,323.1359863,NULL,NULL,2,2
2020-02-09T23:27:00Z,2020-02-09T23:29:00Z,OWL 2020 Regular Season,30997,3,Vancouver Titans,Vancouver Titans,Los Angeles Valiant,Temple of Anubis,4,3,2,NULL,Vancouver Titans,Los Angeles Valiant,Los Angeles Valiant,Vancouver Titans,0,0,239.269989,0,NULL,NULL,3,2
2020-02-10T00:01:00Z,2020-02-10T00:06:00Z,OWL 2020 Regular Season,30998,1,San Francisco Shock,San Francisco Shock,Dallas Fuel,Oasis,1,2,1,Gardens,San Francisco Shock,Dallas Fuel,San Francisco Shock,Dallas Fuel,0,0,0,0,100,49,1,0
2020-02-10T00:07:00Z,2020-02-10T00:12:00Z,OWL 2020 Regular Season,30998,1,San Francisco Shock,San Francisco Shock,Dallas Fuel,Oasis,2,2,1,University,San Francisco Shock,Dallas Fuel,San Francisco Shock,Dallas Fuel,0,0,0,0,99,100,1,1
2020-02-10T00:13:00Z,2020-02-10T00:18:00Z,OWL 2020 Regular Season,30998,1,San Francisco Shock,San Francisco Shock,Dallas Fuel,Oasis,3,2,1,City Center,San Francisco Shock,Dallas Fuel,San Francisco Shock,Dallas Fuel,0,0,0,0,100,99,2,1
2020-02-10T00:25:00Z,2020-02-10T00:31:00Z,OWL 2020 Regular Season,30998,2,San Francisco Shock,San Francisco Shock,Dallas Fuel,Eichenwalde,1,3,2,NULL,San Francisco Shock,Dallas Fuel,Dallas Fuel,San Francisco Shock,67.72477722,0,142.3959961,0,NULL,NULL,3,0
2020-02-10T00:35:00Z,2020-02-10T00:43:00Z,OWL 2020 Regular Season,30998,2,San Francisco Shock,San Francisco Shock,Dallas Fuel,Eichenwalde,2,3,2,NULL,Dallas Fuel,San Francisco Shock,Dallas Fuel,San Francisco Shock,60.72169495,67.72477722,0,142.3959961,NULL,NULL,2,3
2020-02-10T00:56:00Z,2020-02-10T01:01:00Z,OWL 2020 Regular Season,30998,3,San Francisco Shock,Dallas Fuel,San Francisco Shock,Horizon Lunar Colony,1,1,0,NULL,San Francisco Shock,Dallas Fuel,Dallas Fuel,San Francisco Shock,0,0,0,0,NULL,NULL,0,0
2020-02-10T01:05:00Z,2020-02-10T01:09:00Z,OWL 2020 Regular Season,30998,3,San Francisco Shock,Dallas Fuel,San Francisco Shock,Horizon Lunar Colony,2,1,0,NULL,Dallas Fuel,San Francisco Shock,Dallas Fuel,San Francisco Shock,0,0,0,0,NULL,NULL,1,0
2020-02-10T01:15:00Z,2020-02-10T01:23:00Z,OWL 2020 Regular Season,30998,4,San Francisco Shock,San Francisco Shock,Dallas Fuel,Havana,1,3,0,NULL,San Francisco Shock,Dallas Fuel,Dallas Fuel,San Francisco Shock,103.3570099,0,15.52803802,0,NULL,NULL,3,0
2020-02-10T01:24:00Z,2020-02-10T01:29:00Z,OWL 2020 Regular Season,30998,4,San Francisco Shock,San Francisco Shock,Dallas Fuel,Havana,2,3,0,NULL,Dallas Fuel,San Francisco Shock,Dallas Fuel,San Francisco Shock,85.33244324,103.3570099,0,15.52803802,NULL,NULL,0,3
2020-02-15T21:20:00Z,2020-02-15T21:24:00Z,OWL 2020 Regular Season,31001,1,Florida Mayhem,Florida Mayhem,Houston Outlaws,Busan,1,2,0,Downtown,Florida Mayhem,Houston Outlaws,Florida Mayhem,Houston Outlaws,0,0,0,0,100,17,1,0
2020-02-15T21:25:00Z,2020-02-15T21:29:00Z,OWL 2020 Regular Season,31001,1,Florida Mayhem,Florida Mayhem,Houston Outlaws,Busan,2,2,0,Sanctuary,Florida Mayhem,Houston Outlaws,Florida Mayhem,Houston Outlaws,0,0,0,0,100,73,2,0
2020-02-15T21:39:00Z,2020-02-15T21:43:00Z,OWL 2020 Regular Season,31001,2,Florida Mayhem,Florida Mayhem,Houston Outlaws,Havana,1,1,0,NULL,Florida Mayhem,Houston Outlaws,Houston Outlaws,Florida Mayhem,86.05647278,0,0,0,NULL,NULL,0,0
2020-02-15T21:46:00Z,2020-02-15T21:51:00Z,OWL 2020 Regular Season,31001,2,Florida Mayhem,Florida Mayhem,Houston Outlaws,Havana,2,1,0,NULL,Houston Outlaws,Florida Mayhem,Houston Outlaws,Florida Mayhem,80.4601059,86.05647278,0,0,NULL,NULL,0,1
2020-02-15T22:17:00Z,2020-02-15T22:37:00Z,OWL 2020 Regular Season,31001,3,Florida Mayhem,Florida Mayhem,Houston Outlaws,Eichenwalde,1,3,2,NULL,Florida Mayhem,Houston Outlaws,Houston Outlaws,Florida Mayhem,67.71546936,0,0,0,NULL,NULL,3,0
2020-02-15T22:41:00Z,2020-02-15T22:56:00Z,OWL 2020 Regular Season,31001,3,Florida Mayhem,Florida Mayhem,Houston Outlaws,Eichenwalde,2,3,2,NULL,Houston Outlaws,Florida Mayhem,Houston Outlaws,Florida Mayhem,64.8947525,67.71546936,0,0,NULL,NULL,2,3
2020-02-15T23:28:00Z,2020-02-15T23:33:00Z,OWL 2020 Regular Season,31002,1,Philadelphia Fusion,Philadelphia Fusion,Washington Justice,Nepal,1,2,1,Village,Washington Justice,Philadelphia Fusion,Washington Justice,Philadelphia Fusion,0,0,0,0,100,99,1,0
2020-02-15T23:33:00Z,2020-02-15T23:39:00Z,OWL 2020 Regular Season,31002,1,Philadelphia Fusion,Philadelphia Fusion,Washington Justice,Nepal,2,2,1,Shrine,Washington Justice,Philadelphia Fusion,Washington Justice,Philadelphia Fusion,0,0,0,0,99,100,1,1
2020-02-15T23:40:00Z,2020-02-15T23:46:00Z,OWL 2020 Regular Season,31002,1,Philadelphia Fusion,Philadelphia Fusion,Washington Justice,Nepal,3,2,1,Sanctum,Washington Justice,Philadelphia Fusion,Washington Justice,Philadelphia Fusion,0,0,0,0,99,100,1,2
2020-02-15T23:54:00Z,2020-02-16T00:00:00Z,OWL 2020 Regular Season,31002,2,Philadelphia Fusion,Washington Justice,Philadelphia Fusion,Havana,1,2,1,NULL,Philadelphia Fusion,Washington Justice,Washington Justice,Philadelphia Fusion,91.14924622,0,0,0,NULL,NULL,1,0
2020-02-16T00:04:00Z,2020-02-16T00:11:00Z,OWL 2020 Regular Season,31002,2,Philadelphia Fusion,Washington Justice,Philadelphia Fusion,Havana,2,2,1,NULL,Washington Justice,Philadelphia Fusion,Washington Justice,Philadelphia Fusion,91.15619659,91.14924622,61.6920166,0,NULL,NULL,2,1
2020-02-16T00:24:00Z,2020-02-16T00:33:00Z,OWL 2020 Regular Season,31002,3,Philadelphia Fusion,Philadelphia Fusion,Washington Justice,King's Row,1,3,2,NULL,Washington Justice,Philadelphia Fusion,Philadelphia Fusion,Washington Justice,66.57730103,0,0,0,NULL,NULL,2,0
2020-02-16T00:36:00Z,2020-02-16T00:42:00Z,OWL 2020 Regular Season,31002,3,Philadelphia Fusion,Philadelphia Fusion,Washington Justice,King's Row,2,3,2,NULL,Philadelphia Fusion,Washington Justice,Philadelphia Fusion,Washington Justice,66.58279419,66.57730103,96.37001038,0,NULL,NULL,3,2
2020-02-16T00:47:00Z,2020-02-16T00:54:00Z,OWL 2020 Regular Season,31002,4,Philadelphia Fusion,Philadelphia Fusion,Washington Justice,Temple of Anubis,1,4,3,NULL,Philadelphia Fusion,Washington Justice,Washington Justice,Philadelphia Fusion,0,0,14.13198853,0,NULL,NULL,2,0
2020-02-16T00:56:00Z,2020-02-16T01:03:00Z,OWL 2020 Regular Season,31002,4,Philadelphia Fusion,Philadelphia Fusion,Washington Justice,Temple of Anubis,2,4,3,NULL,Washington Justice,Philadelphia Fusion,Washington Justice,Philadelphia Fusion,0,0,60,72.48701477,NULL,NULL,2,2
